company_name,status_label,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
C_1041,alive,2013,451.8,1160.5,37.8,201.8,78.4,-22.1,204.3,1854.7801,1882,990.9,200,164,721.5,356.1,239.5,1882,618.8,1680.2
C_1041,alive,2014,463.5,1298.8,44.2,230.3,129.6,97.5,189.6,1653.5515,2142.2,1188.2,290,186.1,843.4,350.9,281.8,2142.2,729.7,1911.9
C_1041,alive,2015,480.5,1343.7,47,258.5,128.2,136.7,211,1895.4209,2264.9,1235.2,221.9,211.5,921.2,390,370.8,2264.9,683.5,2006.4
C_1041,alive,2016,491.9,1361.1,52.9,256.2,152.4,123.9,186.6,1884.0398,2278.2,1306.3,199.9,203.3,917.1,385.7,437.3,2278.2,694,2022
C_1041,alive,2017,645.4,1447.3,60.9,257.9,162.4,128.1,219.3,1939.8153,2381.2,1479.5,275,197,933.9,413.8,537,2381.2,784.2,2123.3
C_1045,alive,2013,500.966,584.449,30.764,172.545,136.837,88.228,209.545,1905.1144,1112.058,1234.27,260.667,141.781,527.609,191.564,713.937,1112.058,661.923,939.513
C_1045,alive,2014,497.869,588.615,29.921,174.226,122.954,88.498,216.316,1988.1143,1133.885,1264.792,245,144.305,545.27,234.057,668.396,1133.885,726.159,959.659
C_1045,alive,2015,505.027,597.996,31.684,176.349,125.849,70.803,243.607,1624.5608,1130.783,1424.818,459.959,144.665,532.787,251.905,650.354,1130.783,907.69,954.434
C_1045,alive,2016,472.806,589.602,34.885,209.468,103.066,91.937,215.694,2616.2369,1149.53,1353.92,363.836,174.583,559.928,221.41,671.169,1149.53,792.708,940.062
C_1045,alive,2017,622.297,618.977,37.434,234.195,153.739,26.027,273.131,2963.047,1196.809,1684.826,447.832,196.761,577.832,289.279,696.913,1196.809,1082.248,962.614
C_1045,alive,2018,656.623,708.832,37.409,226.886,156.602,124.15,263.387,3631.9403,1358.104,1608.012,341.311,189.477,649.272,282.06,716.65,1358.104,968.493,1131.218
C_1046,failed,2013,305.854,292.439,248.289,249.992,3.087,22.204,217.133,1448.6742,634.309,2408.628,1858.912,1.703,341.87,349.17,-3064.634,634.309,2260.723,384.317
C_1046,failed,2017,167.83,182.969,51.914,70.512,0,24.362,88.238,4.5423,283.646,840.347,0,18.598,100.677,1666.97,-4378.011,283.646,1686.546,213.134
C_1048,alive,2013,12733,14735,1371,8037,3864,4659,4352,93027.264,30871,33550,4384,6666,16136,7498,28503,30871,15602,22834
C_1048,alive,2014,11765,15039,1408,8543,3706,4956,4238,104365.3832,31821,31269,6790,7135,16782,5998,28028,31821,18127,23278
C_1048,alive,2015,10986,13908,1435,8495,3518,4833,4154,91789.4712,30274,32718,8799,7060,16366,7118,30216,30274,20971,21779
C_1048,alive,2016,11726,13566,1474,8697,3385,5050,4392,106557.3618,30109,32906,10723,7223,16543,6219,30662,30109,22563,21412
C_1048,alive,2017,14277,14371,1544,8877,4034,4858,4911,140017.8471,31657,37987,12156,7333,17286,7687,32089,31657,26365,22780
C_1048,alive,2018,13709,15177,1488,9172,4366,5349,5020,109860.6005,32765,36500,13486,7684,17588,7244,33770,32765,26652,23593
C_1049,alive,2013,307,747.7,116.6,270.7,59.3,104.7,96.3,2065.032,1018.4,3476.8,1083,154.1,270.7,230.2,472,1018.4,2133.9,747.7
C_1049,alive,2014,418.8,812.3,135.7,324.5,80.5,124.8,103,2532.5251,1136.8,4360.8,1272.8,188.8,324.5,416,509,1136.8,2749.6,812.3
C_1049,alive,2015,371,1069.4,170,417,117.1,141.1,121.2,2494.4823,1486.4,4907.1,1568.7,247,417,275.4,548.8,1486.4,3084.7,1069.4
C_1049,alive,2016,294.5,930.7,195.8,409,104.2,155.3,122.5,3181.2564,1339.7,4906.4,1370.4,213.2,409,399.5,597.7,1339.7,3013.4,930.7
C_1049,alive,2017,367.5,1012.7,177.5,406.6,95.9,172.2,135.1,3801.0601,1419.3,5080,1439.2,229.1,406.6,351.2,666.8,1419.3,3011.8,1012.7
C_1049,alive,2018,334.3,1093.8,205.6,404.8,86.7,174.1,144.4,3926.016,1498.6,5165,1428.5,199.2,404.8,405.1,727.3,1498.6,3009.2,1093.8
C_105,alive,2013,785.24,741.829,53.902,249.747,142.549,30.048,219.075,2608.203,1279.742,2119.332,515,195.845,537.913,321.842,1120.025,1279.742,1039.065,1029.995
C_105,alive,2014,542.99,817.521,60.635,250.748,162.62,163.573,227.008,2235.7931,1399.862,1856.879,385.5,190.113,582.341,299.121,1281.194,1399.862,855.168,1149.114
C_105,alive,2015,560.389,758.507,53.239,195.446,142.752,19.872,193.081,1269.3766,1249.254,1636.917,584.309,142.207,490.747,235.056,1153.536,1249.254,963.916,1053.808
C_105,alive,2016,542.652,721.179,47.777,156.434,130.756,-105.174,186.829,1404.8738,1149.41,1442.538,565.559,108.657,428.231,241.912,1007.822,1149.41,921.588,992.976
C_105,alive,2017,646.926,693.431,43.11,125.065,143.651,-66.213,190.206,1437.2521,1095.784,1516.955,531.94,81.955,402.353,378.934,963.781,1095.784,1016.416,970.719
C_105,alive,2018,660.9,746.359,40.707,145.908,156.356,-21.648,187.749,1795.9788,1182.611,1481.338,502.695,105.201,436.252,330.961,992.71,1182.611,922.626,1036.703
C_1053,alive,2013,27.569,23.406,2.433,7.216,7.471,3.461,12.608,88.954,57.108,58.704,1.307,4.783,33.702,16.935,31.842,57.108,21.235,49.892
C_1053,alive,2014,27.501,25.806,2.555,9.49,8.705,1.536,10.025,102.5628,64.475,52.509,0.307,6.935,38.669,15.449,27.473,64.475,18.036,54.985
C_1053,alive,2015,24.702,25.54,2.46,7.875,7.79,2.972,9.112,84.7949,61.224,47.419,2.886,5.415,35.684,9.6,25.48,61.224,13.948,53.349
C_1053,alive,2016,27.162,25.103,2.551,9.749,6.728,5,10.747,114.153,63.311,48.448,0.08,7.198,38.208,10.715,27.249,63.311,11.997,53.562
C_1054,alive,2013,498.8,1177,58.1,119.4,116.8,130.4,249.8,697.34,1477.6,1032.3,131.2,61.3,300.6,357.2,234.1,1477.6,603.7,1358.2
C_1054,alive,2014,464.2,1198.3,51.6,112.2,107.7,21.8,222.5,645.213,1496.4,931.6,129.6,60.6,298.1,311.2,161.2,1496.4,571,1384.2
C_1054,alive,2015,412.5,1068.4,50.2,113.4,111,-1.6,197.6,521.874,1352.5,920.9,125.5,63.2,284.1,273.6,184,1352.5,538.2,1239.1
C_1054,alive,2016,553.3,1187.1,58.3,127.6,168.5,14.2,303,611.22,1503,1449.5,405.7,69.3,315.9,455.4,190.6,1503,1028.3,1375.4
C_1054,alive,2017,643.1,1669.9,76.7,191.7,191.3,22.2,353.1,1068.075,2103.1,1573.4,386.3,115,433.2,515.5,254.6,2103.1,1074.9,1911.4
C_1054,alive,2018,646.8,1770.3,76.9,198.5,200.7,84.8,372.8,703.209,2212.7,1538,335.1,121.6,442.4,517.1,293.7,2212.7,996.9,2014.2
C_1057,alive,2013,2043.884,2322.448,234.885,602.517,531.81,243.623,703.434,4853.9082,3620.447,3586.854,310,367.632,1297.999,659.034,2877.116,3620.447,1063.691,3017.93
C_1058,failed,2013,577.067,570.577,105.184,-146.775,171.783,-374.383,62.544,1350.9356,554.39,3006.802,1363.916,-251.959,-16.187,153.375,-846.925,554.39,1629.74,701.165
C_1058,failed,2014,454.915,482.221,122.857,-96.364,169.323,-604.934,44.575,228.8072,475.612,2575.986,1559.781,-219.221,-6.609,110.054,-1448.731,475.612,1771.683,571.976
C_1059,alive,2013,51.507,95.87,11.5,16.717,31.263,5.443,12.14,63.31,127.442,174.106,12.061,5.217,31.572,14.686,102.03,127.442,59.674,110.725
C_1059,alive,2014,53.637,103.544,13.3,27.603,31.54,11.314,12.631,68.796,146.898,179.867,5.861,14.303,43.354,22.384,104.247,146.898,63.467,119.295
C_1059,alive,2015,55.768,101.702,14.686,31.318,34.178,18.252,14.378,78.7616,147.9,182.014,4.342,16.632,46.198,16.469,112.243,147.9,57.634,116.582
C_1059,alive,2016,63.24,107.028,14.714,43.207,33.341,21.16,16.81,122.764,165.232,190.864,0.035,28.493,58.204,17.128,138.751,165.232,39.976,122.025
C_1059,alive,2017,67.175,106.123,14.829,41.719,33.902,21.703,17.001,186.588,168.08,204.282,2.093,26.89,61.957,15.216,159.768,168.08,32.377,126.361
C_1059,alive,2018,71.349,111.029,16.749,44.601,37.045,16.035,19.603,174.504,173.895,206.305,1.415,27.852,62.866,13.394,163.916,173.895,30.252,129.294
C_106,alive,2013,46.35,197.296,4.289,24.259,12.063,19.498,22.64,298.69,236.227,143.667,11.839,19.97,38.931,14.288,54.483,236.227,40.448,211.968
C_106,alive,2014,54.935,238.784,5.676,31.158,12.815,15.571,28.705,352.4325,289.643,232.074,73.45,25.482,50.859,24.881,70.42,289.643,110.686,258.485
C_106,alive,2015,66.353,174.272,9.06,45.101,15.804,18.598,27.146,299.3176,241.976,258.811,73.917,36.041,67.704,22.947,89.018,241.976,116.426,196.875
C_106,alive,2016,57.562,163.481,9.777,28.484,17.871,19.428,26.176,335.4747,212.399,292.099,73.107,18.707,48.918,26.712,108.446,212.399,127.723,183.915
C_106,alive,2017,57.265,193.493,10.961,29.063,19.404,18.009,31.484,328.1985,245.143,327.326,91.021,18.102,51.65,31.544,126.455,245.143,142.315,216.08
C_106,alive,2018,55.232,246.496,14.358,18.36,18.136,-2.332,27.348,192.0828,287.932,329.968,98.288,4.002,41.436,29.491,124.123,287.932,144.807,269.572
C_1061,alive,2013,78.619,52.447,24.5,30.99,27.639,7.39,29.928,1052.515,175.41,271.485,5.126,6.49,122.963,24.009,22.724,175.41,47.706,144.42
C_1061,alive,2014,275.121,58.26,27.7,21.14,24.763,-7.074,34.466,995.8024,182.615,451.55,146.714,-6.56,124.355,36.385,15.603,182.615,206.539,161.475
C_1061,alive,2015,240.664,59.744,22.9,28.028,26.388,-6.079,18.398,706.4476,196.129,406.505,147.329,5.128,136.385,30.83,9.522,196.129,187.829,168.101
C_1061,alive,2016,225.394,60.072,22.9,18.687,26.045,-13.808,24.99,704.6537,191.603,388.25,148.319,-4.213,131.531,33.612,-4.308,191.603,187.62,172.916
C_1061,alive,2017,331.229,80.031,30.7,67.628,67.078,-8.165,78.361,1497.309,277.743,935.251,379.185,36.928,197.712,128.348,-12.42,277.743,708.147,210.115
C_1061,alive,2018,193.397,156.422,46.5,161.39,67.379,74.183,76.887,1922.8245,522.285,806.371,54.155,114.89,365.863,159.735,61.624,522.285,380.787,360.895
C_1063,alive,2013,1647.375,1720.424,106.137,358.599,551.674,120.497,811.376,2660.05,2610.311,3237.095,600.687,252.462,889.887,723.23,1155.555,2610.311,1701.33,2251.712
C_1063,alive,2014,1664.064,1742.824,107.985,362.612,517.056,158.198,780.874,2835.4618,2648.385,3208.452,765.114,254.627,905.561,722.804,1241.073,2648.385,1861.037,2285.773
C_1063,alive,2015,1627.495,1686.042,102.786,335.721,493.36,131.883,698.419,1984.9573,2525.532,3086.471,1075.067,232.935,839.49,605.505,1238.059,2525.532,2091.939,2189.811
C_1063,alive,2016,1620.147,1601.889,98.465,322.751,479.04,126.745,688.388,2135.835,2411.937,3041.859,1010.304,224.286,810.048,589.232,1271.478,2411.937,2047.797,2089.186
C_1063,alive,2017,1626.439,1676.121,89.881,320.616,489.127,141.28,727.74,2984.4477,2497.524,3090.592,956.653,230.735,821.403,629.434,1512.328,2497.524,1876.288,2176.908
C_1063,alive,2018,1476.421,1836.015,88.268,349.508,512.522,96.507,793.911,2985.2981,2709.468,2964.048,858.836,261.24,873.453,680.624,1601.333,2709.468,1739.062,2359.96
C_1068,alive,2013,99.79,983.828,57.347,17.521,21.174,-64.346,6.994,483.5485,1168.746,956.427,253.875,-39.826,184.918,113.823,384.326,1168.746,495.218,1151.225
C_1068,alive,2014,119.663,930.676,52.391,70.021,20.411,-3.194,5.287,387.4915,1126.566,929.391,234.173,17.63,195.89,111.164,381.092,1126.566,463.808,1056.545
C_1068,alive,2015,120.916,904.008,51.358,14.912,21.595,-50.682,15.83,233.3316,1091.228,837.917,213.803,-36.446,187.22,97.706,331.241,1091.228,430.137,1076.316
C_1068,alive,2016,99.037,806.236,41.779,-36.248,17.178,-106.14,10.376,133.661,951.971,723.642,213.341,-78.027,145.735,99.074,227.228,951.971,416.276,988.219
C_107,alive,2013,0.006,0,0,0.034,0,0.034,0,0.4585,0.061,0.585,0.048,0.034,0.061,0.218,-20.704,0.061,0.312,0.027
C_107,alive,2014,0.102,0.001,0,-0.061,0,-0.065,0,0.454,0.045,0.708,0.214,-0.061,0.044,0.23,-20.769,0.045,0.5,0.106
C_107,alive,2015,0.069,0,0,0.024,0,-0.074,0,0.0704,0.039,0.548,0.15,0.024,0.039,0.203,-20.843,0.039,0.414,0.015
C_107,alive,2016,0.047,0.013,0,0.023,0,0.011,0.001,0.1376,0.036,0.643,0.123,0.023,0.023,0.256,-20.713,0.036,0.379,0.013
C_107,alive,2017,0.051,0.02,0,0.016,0,0,0.001,0.2293,0.036,0.671,0.099,0.016,0.016,0.282,-20.687,0.036,0.381,0.02
C_107,alive,2018,0.055,0.018,0,0.022,0,0.007,0.002,0.2981,0.04,0.688,0.083,0.022,0.022,0.297,-20.669,0.04,0.38,0.018
C_1073,alive,2013,7020,4227,228,1576,912,1099,2033,17178.75,8696,11851,2457,1348,4469,3220,138,8696,8162,7120
C_1073,alive,2014,6879,2872,173,1144,762,1299,1561,14744.184,5881,10423,3396,971,3009,2250,1555,5881,7657,4737
C_1073,alive,2015,4582,2825,150,1229,670,610,1406,11930.835,5695,8387,4386,1079,2870,2193,-150,5695,8483,4466
C_1073,alive,2016,3468,2944,295,1541,768,560,1500,13651.983,6038,8463,4392,1246,3094,2668,-1169,6038,9415,4497
C_1073,alive,2017,3950,3155,343,1678,876,-155,1613,14562.808,6380,8208,4419,1335,3225,2931,-2095,6380,9935,4702
C_1073,alive,2018,4272,3613,360,1839,1368,966,1431,18809.04,7343,9409,5289,1479,3730,3096,-1714,7343,10685,5504
C_1077,alive,2013,3508.643,1361.73,1669.281,3136.465,294.195,1123.473,999.872,11899.4462,5312.686,17509.484,2936.563,1467.184,3950.956,3224.031,8230.911,5312.686,8913.754,2176.221
C_1077,alive,2014,3279.149,1236.319,2031.463,3249.448,242.733,905.611,873.277,8967.2495,5288.933,16742.307,2536.238,1217.985,4052.614,3147.887,8557.777,5288.933,8168.873,2039.485
C_1077,alive,2015,1448.416,3391.256,1743.801,-1292.315,166.788,-2270.833,522.672,3862.1858,2787.116,11493.812,3040.594,-3036.116,-604.14,1674.629,5507.659,2787.116,6187.084,4079.431
C_1077,alive,2016,1559.183,698.274,1144.24,796.947,127.071,-275.97,357.099,5360.6483,1809.575,10295.86,2422.75,-347.293,1111.301,1502.432,5101.384,1809.575,5379.181,1012.628
C_1077,alive,2017,1371.603,511.941,1062.085,1301.93,105.127,-311.789,243.472,5358.3917,2097.695,9860.942,2906.52,239.845,1585.754,834.207,4782.999,2097.695,5240.751,795.765
C_1077,alive,2018,879.814,627.966,1056.637,1636.862,87.911,411.094,331.859,4047.85,2544.652,11052.587,3227.134,580.225,1916.686,846.058,4903.742,2544.652,5854.945,907.79
C_1078,alive,2013,234.91,563.757,37.272,90.444,106.524,26.002,112.459,709.0618,825.21,469.457,44.347,53.172,261.453,150.583,-51.082,825.21,233.95,734.766
C_1078,alive,2014,285.441,428.431,30.639,65.357,63.338,-8.681,90.664,548.4688,623.649,564.833,236.429,34.718,195.218,153.814,-90.678,623.649,418.262,558.292
C_1078,alive,2015,154.308,385.446,34.514,67.775,54.738,17.762,77.633,393.233,601.538,429.916,193.006,33.261,216.092,116.812,-116.935,601.538,332.213,533.763
C_1078,alive,2016,141.151,359.323,34.099,62.874,46.023,1.057,73.818,429.286,558.062,381.684,189.522,28.775,198.739,79.312,-127.234,558.062,288.651,495.188
C_1078,alive,2017,150.012,353.771,28.33,60.259,47.025,-9.889,89.604,594.672,547.043,355.942,151.036,31.929,193.272,98.653,-134.048,547.043,262.19,486.784
C_1078,alive,2018,182.855,361.586,25.737,65.814,43.596,-3.349,77.831,534.5011,566.735,348.645,76.79,40.077,205.149,97.423,-159.467,566.735,194.007,500.921
C_1079,alive,2013,4471.26,3298.103,497.997,1854.288,1664.693,623.711,1820.273,16127.6136,6909.143,15236.341,7586.459,1356.291,3611.04,2956.07,2444.95,6909.143,12276.434,5054.855
C_1079,alive,2014,6786.9,3511.3,548.9,2154.2,1651.4,929.4,2268.5,21151.3205,7719.6,15886.6,5732.8,1605.3,4208.3,5305.7,2627.5,7719.6,12610.6,5565.4
C_1079,alive,2015,6472.7,4046.3,1000.8,2828.4,1951,847.6,2689.1,26527.6612,9429.3,22267.7,6295.6,1827.6,5383,4122.2,2697.8,9429.3,12501.9,6600.9
C_1079,alive,2016,7522.5,4799,1404.8,3340.5,2456.4,480,3310.9,20422.7632,11076.9,34726.2,15202.9,1935.7,6277.9,5040.7,2678.4,11076.9,23608.6,7736.4
C_1079,alive,2017,7213.3,5287.3,1650.4,3602.1,2542.7,696,3612.4,22179.1982,11907.7,35806.3,12865.3,1951.7,6620.4,6385.3,5283.3,11907.7,22498.7,8305.6
C_1079,alive,2018,6367.7,5200,1768.2,3391.6,2580.2,352.5,2881,14132.8926,11433.9,32734.9,13161.2,1623.4,6233.9,4587.8,4569.4,11433.9,20567.8,8042.3
C_108,alive,2013,28530,85066,849,3033,11441,1342,5098,28600.6,89804,43752,5347,2184,4738,15658,14020,89804,23558,86771
C_108,alive,2014,26028,75556,877,3836,9374,2248,4638,33124,81201,44027,5558,2959,5645,15602,14460,81201,24397,77365
C_108,alive,2015,21829,62808,874,2884,8243,1849,4660,21824.6,67702,40157,5779,2010,4894,13505,14719,67702,22242,64818
C_108,alive,2016,21045,57762,900,2563,8831,1279,4405,26157.45,62346,39769,6504,1663,4584,13173,14846,62346,22564,59783
C_108,alive,2017,19925,56398,924,2437,9173,1595,3762,22324.56,60828,39963,6623,1513,4430,12570,15915,60828,21588,58391
C_108,alive,2018,20588,59219,941,2961,8813,1810,3844,22902.23,64341,40833,7698,2020,5122,11776,16421,64341,21788,61380
C_1081,alive,2013,4339,4192,193,914,790,443,1339,5674.396,6123,8108,3320,721,1931,1881,1334,6123,6311,5209
C_1081,alive,2014,3088,4525,272,821,669,191,1404,4913.004,6591,8607,3472,549,2066,2070,1427,6591,6709,5770
C_1081,alive,2015,2549,4292,296,964,643,-178,1251,3253.18,6373,7635,3239,668,2081,1781,719,6373,6095,5409
C_1081,alive,2016,2757,4426,331,963,699,270,1282,5053.776,6543,7673,3001,632,2117,1965,662,6543,6112,5580
C_1081,alive,2017,2830,4295,346,1056,780,232,1270,4146.78,6516,7654,2939,710,2221,1889,658,6516,6107,5460
C_1081,alive,2018,3023,4302,326,929,806,-88,1378,2739.596,6405,7761,2980,603,2103,2282,360,6405,6489,5476
C_1082,alive,2013,84.414,61.171,3.3,-74.414,13.235,-55.333,10.632,544.1753,92.045,685.825,0,-77.714,30.874,19.07,49.073,92.045,316.83,166.459
C_1082,alive,2014,108.033,67.998,3.6,-4.116,16.863,28.499,9.256,418.5964,103.846,500.758,0,-7.716,35.848,24.627,-69.451,103.846,249.308,107.962
C_1082,alive,2015,124.764,71.993,3.6,0.091,15.098,-23.909,8.977,148.0237,108.994,349.323,0,-3.509,37.001,24.008,-156.679,108.994,184.072,108.903
C_1082,alive,2016,123.499,69.979,3.774,2.339,14.974,15.325,10.586,396.9539,108.92,384.992,0.5,-1.435,38.941,30.743,-128.842,108.92,190.722,106.581
C_1082,alive,2017,130.667,73.476,3.734,4.056,15.382,116.1,12.437,694.1888,112.035,551.616,0.5,0.322,38.559,19.584,28.367,112.035,198.538,107.979
C_1082,alive,2018,166.644,76.47,3.476,2.868,17.102,-41.017,28.232,171.0318,118.217,547.242,0.5,-0.608,41.747,81.323,-23.114,118.217,243.684,115.349
C_1083,alive,2013,5.372,0.601,0.002,-6.289,0.42,-4.188,3.829,6.2399,0.848,6.078,1.53,-6.291,0.247,11.495,-84.737,0.848,13.025,7.137
C_1083,alive,2014,1.544,1.47,0.002,-6.922,0.686,-8.118,0.719,1.3184,1.992,1.928,0,-6.924,0.522,12.173,-92.855,1.992,12.173,8.914
C_1084,alive,2013,4.914,3.244,0.207,-0.24,1.766,-0.216,1.448,6.4124,5.12,6.47,0,-0.447,1.876,0.556,-12.998,5.12,0.556,5.36
C_1084,alive,2014,4.466,3.167,0.253,-0.417,2.027,-0.331,1.112,7.0373,4.962,6.124,0,-0.67,1.795,0.524,-13.332,4.962,0.524,5.379
C_1084,alive,2015,4.835,3.384,0.232,-0.595,1.863,-1.5,0.969,13.072,5.14,5.727,0,-0.827,1.756,0.507,-14.833,5.14,0.507,5.735
C_1084,alive,2016,4.21,3.551,0.219,-0.736,1.729,-0.909,1.06,21.2775,5.792,5.018,0,-0.955,2.241,0.529,-15.744,5.792,0.529,6.528
C_1084,alive,2017,4.484,3.623,0.187,-1.295,2.179,-1.466,0.8,36.1742,5.564,5.223,0,-1.482,1.941,0.897,-17.22,5.564,0.897,6.859
C_1086,alive,2013,190.754,73.545,8.787,-11.182,41.421,-14.146,31.436,448.3799,144.307,262.834,0,-19.969,70.762,48.957,-37.384,144.307,55.461,155.489
C_1086,alive,2014,157.846,81.274,9.767,0.38,37.017,-31.118,26.121,400.5515,166.443,223.236,0,-9.387,85.169,38.202,-71.883,166.443,43.699,166.063
C_1086,alive,2015,178.114,88.739,9.075,15.428,50.605,2.905,37.832,366.7514,187.367,235.54,0,6.353,98.628,45.211,-71.411,187.367,48.212,171.939
C_1086,alive,2016,216.379,98.734,8.295,37.39,41.294,44.035,39.457,628.2793,221.129,287.83,0,29.095,122.395,42.026,-28.22,221.129,44.056,183.739
C_1086,alive,2017,240.114,114.596,6.92,51.33,54.394,30.202,62.457,613.7547,258.621,309.699,0,44.41,144.025,44.095,6.989,258.621,47.316,207.291
C_1086,alive,2018,270.881,133.011,6.846,76.038,62.095,57.648,50.854,666.0868,324.523,375.63,0,69.192,191.512,59.773,64.845,324.523,62.778,248.485
C_1088,alive,2013,41.836,47.702,1.96,5.756,18.471,3.021,18.275,92.2397,71.386,63.903,14.8,3.796,23.684,8.615,32.078,71.386,23.568,65.63
C_1088,alive,2014,42.679,48.942,1.727,6.043,21.443,3.476,17.025,105.4452,74.382,63.364,10.2,4.316,25.44,9.243,35.554,74.382,19.612,68.339
C_1088,alive,2015,45.023,50.158,1.557,6.838,22.757,4.845,17.994,108.6752,77.762,65.037,9.1,5.281,27.604,9.433,40.399,77.762,18.533,70.924
C_1088,alive,2016,45.884,53.522,1.407,7.73,21.428,5.773,19.012,119.4853,82.513,64.769,4.5,6.323,28.991,8.996,46.172,82.513,13.496,74.783
C_1088,alive,2017,51.271,56.435,1.361,7.739,26.212,5.599,20.275,177.143,87.374,70.862,3.5,6.378,30.939,10.473,51.771,87.374,13.973,79.635
C_1088,alive,2018,53.703,52.349,1.402,9.816,24.533,7.649,22.738,274.3799,91.746,73.269,0,8.414,39.397,9.402,59.42,91.746,9.816,81.93
C_1091,alive,2013,45.189,56.214,1.157,12.078,0.947,8.327,7.823,219.5732,79.752,56.135,0,10.921,23.538,9.811,41.112,79.752,12.238,67.674
C_1091,alive,2014,73.614,65.698,1.253,21.211,0.822,11.703,9.499,249.3066,99.112,84.666,129.14,19.958,33.414,12.009,-63.397,99.112,144.574,77.901
C_1091,alive,2015,60.979,61.555,1.255,26.218,0.687,6.096,8.721,182.1172,100.89,71.549,130.266,24.963,39.335,11.2,-57.348,100.89,143.885,74.672
C_1091,alive,2016,67.535,55.416,1.297,27.577,0.579,7.485,8.948,261.6264,96.652,78.125,131.475,26.28,41.236,10.772,-49.863,96.652,144.616,69.075
C_1091,alive,2017,71.708,62.258,1.352,28.452,0.384,2.63,10.502,309.2715,104.201,80.091,144.758,27.1,41.943,18.006,-68.181,104.201,164.659,75.749
C_1091,alive,2018,87.161,58.81,1.212,29.188,0.535,21.493,10.173,286.938,101.849,94.306,145.449,27.976,43.039,14.924,-52.879,101.849,164.45,72.661
C_1094,alive,2013,448.677,984.953,326.76,844.598,81.388,260.001,152.665,5752.5991,1829.551,6218.347,1649,517.838,844.598,302.171,1423.383,1829.551,4023.618,984.953
C_1094,alive,2014,377.332,1159.627,383.781,953.454,67.239,299.413,175.398,5890.1484,2113.081,6739.597,1649,569.673,953.454,490.576,1610.382,2113.081,4328.914,1159.627
C_1094,alive,2015,513.001,917.512,336.158,843.401,64.666,-379.427,125.75,4228.0081,1760.913,6702.139,2084.009,507.243,843.401,446.14,1196.572,1760.913,4676.699,917.512
C_1094,alive,2016,413.031,663.355,249.417,789.061,68.198,-290.958,151.583,4602.3843,1452.416,5636.387,2086.252,539.644,789.061,303.737,670.721,1452.416,4109.383,663.355
C_1094,alive,2017,818.28,802.841,224.195,777.04,69.615,283.482,135.266,4842.5892,1579.881,6103.32,2083.681,552.845,777.04,646.039,821.546,1579.881,4399.585,802.841
